STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,REPORTTPYE,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYPRSENTWEATHERTYPE,HOURLYDRYBULBTEMPF,HOURLYDRYBULBTEMPC,HOURLYWETBULBTEMPF,HOURLYWETBULBTEMPC,HOURLYDewPointTempF,HOURLYDewPointTempC,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindDirection,HOURLYWindGustSpeed,HOURLYStationPressure,HOURLYPressureTendency,HOURLYPressureChange,HOURLYSeaLevelPressure,HOURLYPrecip,HOURLYAltimeterSetting,DAILYMaximumDryBulbTemp,DAILYMinimumDryBulbTemp,DAILYAverageDryBulbTemp,DAILYDeptFromNormalAverageTemp,DAILYAverageRelativeHumidity,DAILYAverageDewPointTemp,DAILYAverageWetBulbTemp,DAILYHeatingDegreeDays,DAILYCoolingDegreeDays,DAILYSunrise,DAILYSunset,DAILYWeather,DAILYPrecip,DAILYSnowfall,DAILYSnowDepth,DAILYAverageStationPressure,DAILYAverageSeaLevelPressure,DAILYAverageWindSpeed,DAILYPeakWindSpeed,PeakWindDirection,DAILYSustainedWindSpeed,DAILYSustainedWindDirection,MonthlyMaximumTemp,MonthlyMinimumTemp,MonthlyMeanTemp,MonthlyAverageRH,MonthlyDewpointTemp,MonthlyWetBulbTemp,MonthlyAvgHeatingDegreeDays,MonthlyAvgCoolingDegreeDays,MonthlyStationPressure,MonthlySeaLevelPressure,MonthlyAverageWindSpeed,MonthlyTotalSnowfall,MonthlyDeptFromNormalMaximumTemp,MonthlyDeptFromNormalMinimumTemp,MonthlyDeptFromNormalAverageTemp,MonthlyDeptFromNormalPrecip,MonthlyTotalLiquidPrecip,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT32Temp,MonthlyDaysWithGT32Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT1Snow,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureDate,MonthlyMaxSeaLevelPressureTime,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureDate,MonthlyMinSeaLevelPressureTime,MonthlyTotalHeatingDegreeDays,MonthlyTotalCoolingDegreeDays,MonthlyDeptFromNormalHeatingDD,MonthlyDeptFromNormalCoolingDD,MonthlyTotalSeasonToDateHeatingDD,MonthlyTotalSeasonToDateCoolingDD
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-08-12 23:59,SOD,,,,,,,,,,,,,,,,,,,,85,71,78,2.2,53,58,65,0,13,0504,1857,,0.00,0.0,0,29.71,29.85,4.6,19,300,12,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-08-13 00:51,FM-15,OVC:08 120,10.00,,73,22.8,63,17.5,57,13.9,57,5,VRB,,29.80,0,,29.95,0.00,29.97,,,,,,,,,,0504,1857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-08-13 01:51,FM-15,CLR:00,10.00,,71,21.7,62,16.8,56,13.3,59,3,290,,29.81,,,29.96,0.00,29.98,,,,,,,,,,0504,1857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-08-13 02:51,FM-15,CLR:00,10.00,,70,21.1,62,16.5,56,13.3,61,0,000,,29.83,,,29.97,0.00,30.00,,,,,,,,,,0504,1857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-08-13 03:51,FM-15,CLR:00,10.00,,69,20.6,61,16.3,56,13.3,63,6,VRB,,29.84,3,,29.99,0.00,30.01,,,,,,,,,,0504,1857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-08-13 04:51,FM-15,FEW:02 80,10.00,,68,20.0,60,15.8,55,12.8,63,3,VRB,,29.86,,,30.00,0.00,30.03,,,,,,,,,,0504,1857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-08-13 05:51,FM-15,FEW:02 80,10.00,,68,20.0,60,15.8,55,12.8,63,6,VRB,,29.87,,,30.02,0.00,30.04,,,,,,,,,,0504,1857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-08-13 06:51,FM-15,CLR:00,10.00,,69,20.6,61,16.3,56,13.3,63,0,000,,29.89,1,,30.03,0.00,30.06,,,,,,,,,,0504,1857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-08-13 07:51,FM-15,CLR:00,10.00,,71,21.7,62,16.8,56,13.3,59,5,290,,29.89,,,30.04,0.00,30.06,,,,,,,,,,0504,1857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-08-13 08:51,FM-15,CLR:00,10.00,,73,22.8,63,17.5,57,13.9,57,3,VRB,,29.90,,,30.04,0.00,30.07,,,,,,,,,,0504,1857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-08-13 09:51,FM-15,CLR:00,10.00,,76,24.4,64,17.5,55,12.8,48,0,000,,29.91,3,,30.05,0.00,30.08,,,,,,,,,,0504,1857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-08-13 10:51,FM-15,FEW:02 49,10.00,,80,26.7,65,18.3,55,12.8,42,6,VRB,,29.91,,,30.05,0.00,30.08,,,,,,,,,,0504,1857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-08-13 11:51,FM-15,FEW:02 60,10.00,,81,27.2,65,18.5,55,12.8,41,,,,29.90,,,30.04,0.00,30.07,,,,,,,,,,0504,1857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-08-13 12:51,FM-15,SCT:04 70,10.00,,82,27.8,63,17.4,50,10.0,33,5,VRB,,29.88,8,,30.03,0.00,30.05,,,,,,,,,,0504,1857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-08-13 13:51,FM-15,SCT:04 70,10.00,,80,26.7,62,16.7,49,9.4,34,,,,29.88,,,30.03,0.00,30.05,,,,,,,,,,0504,1857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-08-13 14:51,FM-15,BKN:07 70,10.00,,82,27.8,63,17.4,50,10.0,33,3,VRB,,29.87,,,30.01,0.00,30.04,,,,,,,,,,0504,1857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-08-13 15:51,FM-15,SCT:04 70,10.00,,82,27.8,63,17.4,50,10.0,33,3,VRB,,29.88,5,,30.02,0.00,30.05,,,,,,,,,,0504,1857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-08-13 16:51,FM-15,CLR:00,10.00,,81,27.2,61,16.3,46,7.8,29,0,000,,29.88,,,30.03,0.00,30.05,,,,,,,,,,0504,1857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-08-13 17:51,FM-15,CLR:00,10.00,,80,26.7,61,16.3,47,8.3,31,5,280,,29.89,,,30.03,0.00,30.06,,,,,,,,,,0504,1857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-08-13 18:51,FM-15,CLR:00,10.00,,78,25.6,60,15.6,46,7.8,32,5,290,,29.90,3,,30.04,0.00,30.07,,,,,,,,,,0504,1857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-08-13 19:51,FM-15,CLR:00,10.00,,78,25.6,61,16.1,48,8.9,35,3,VRB,,29.92,,,30.06,0.00,30.09,,,,,,,,,,0505,1856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-08-13 20:51,FM-15,CLR:00,10.00,,76,24.4,60,15.7,48,8.9,37,3,290,,29.94,,,30.09,0.00,30.11,,,,,,,,,,0505,1856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-08-13 21:51,FM-15,CLR:00,10.00,,75,23.9,60,15.7,49,9.4,40,0,000,,29.96,1,,30.10,0.00,30.13,,,,,,,,,,0505,1856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-08-13 22:51,FM-15,CLR:00,10.00,,74,23.3,59,15.3,48,8.9,40,3,260,,29.98,,,30.12,0.00,30.15,,,,,,,,,,0505,1856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-08-13 23:51,FM-15,CLR:00,10.00,,73,22.8,60,15.3,49,9.4,43,3,280,,29.98,,,30.12,0.00,30.15,83,67,75,-0.7,,,,0,10,0505,1856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-08-13 23:59,SOD,,,,,,,,,,,,,,,,,,,,83,67,75,-0.7,45,52,62,0,10,0505,1856,,0.00,0.0,0,29.89,30.03,3.2,15,290,10,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-08-14 00:51,FM-15,CLR:00,10.00,,73,22.8,60,15.6,50,10.0,44,3,290,,29.98,1,,30.12,0.00,30.15,,,,,,,,,,0505,1856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-08-14 01:51,FM-15,CLR:00,10.00,,70,21.1,59,15.2,51,10.6,51,0,000,,29.98,,,30.12,0.00,30.15,,,,,,,,,,0505,1856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-08-14 02:51,FM-15,CLR:00,10.00,,70,21.1,59,15.2,51,10.6,51,0,000,,29.98,,,30.12,0.00,30.15,,,,,,,,,,0505,1856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-08-14 03:51,FM-15,CLR:00,10.00,,70,21.1,59,15.2,51,10.6,51,0,000,,29.99,3,,30.13,0.00,30.16,,,,,,,,,,0505,1856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-08-14 04:51,FM-15,CLR:00,10.00,,67,19.4,59,15.0,53,11.7,61,0,000,,29.99,,,30.14,0.00,30.16,,,,,,,,,,0505,1856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-08-14 05:51,FM-15,CLR:00,10.00,,68,20.0,60,15.5,54,12.2,61,0,000,,30.01,,,30.15,0.00,30.18,,,,,,,,,,0505,1856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-08-14 06:51,FM-15,CLR:00,10.00,,71,21.7,61,16.2,54,12.2,55,0,000,,30.02,3,,30.16,0.00,30.19,,,,,,,,,,0505,1856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-08-14 07:51,FM-15,CLR:00,10.00,,75,23.9,62,16.8,53,11.7,46,0,000,,30.03,,,30.17,0.00,30.20,,,,,,,,,,0505,1856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-08-14 08:51,FM-15,CLR:00,10.00,,77,25.0,63,17.2,53,11.7,43,7,270,,30.04,,,30.18,0.00,30.21,,,,,,,,,,0505,1856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-08-14 09:51,FM-15,CLR:00,10.00,,80,26.7,63,17.3,51,10.6,37,3,VRB,,30.03,0,,30.17,0.00,30.20,,,,,,,,,,0505,1856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-08-14 10:51,FM-15,CLR:00,10.00,,84,28.9,65,18.5,53,11.7,34,,,,30.02,,,30.17,0.00,30.19,,,,,,,,,,0505,1856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-08-14 11:51,FM-15,CLR:00,10.00,,85,29.4,66,19.0,54,12.2,35,8,VRB,,30.01,,,30.15,0.00,30.18,,,,,,,,,,0505,1856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-08-14 12:51,FM-15,CLR:00,10.00,,86,30.0,68,20.2,58,14.4,39,3,VRB,,29.99,8,,30.13,0.00,30.16,,,,,,,,,,0505,1856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-08-14 13:51,FM-15,CLR:00,10.00,,86,30.0,68,20.2,58,14.4,39,0,000,,29.98,,,30.12,0.00,30.15,,,,,,,,,,0505,1856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-08-14 14:51,FM-15,CLR:00,10.00,,86,30.0,68,20.0,57,13.9,37,,,,29.96,,,30.10,0.00,30.13,,,,,,,,,,0505,1856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-08-14 15:51,FM-15,CLR:00,10.00,,85,29.4,69,20.6,60,15.6,43,3,160,,29.96,6,,30.10,0.00,30.13,,,,,,,,,,0505,1856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-08-14 16:51,FM-15,CLR:00,10.00,,83,28.3,67,19.4,57,13.9,41,7,VRB,,29.95,,,30.10,0.00,30.12,,,,,,,,,,0505,1856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-08-14 17:51,FM-15,CLR:00,10.00,,80,26.7,67,19.4,59,15.0,49,5,VRB,,29.95,,,30.09,0.00,30.12,,,,,,,,,,0505,1856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-08-14 18:51,FM-15,CLR:00,10.00,,79,26.1,66,18.9,58,14.4,49,3,VRB,,29.96,3,,30.10,0.00,30.13,,,,,,,,,,0505,1856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-08-14 19:51,FM-15,CLR:00,10.00,,78,25.6,66,18.7,58,14.4,50,3,210,,29.97,,,30.11,0.00,30.14,,,,,,,,,,0506,1854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-08-14 20:51,FM-15,CLR:00,10.00,,78,25.6,66,19.0,59,15.0,52,5,VRB,,29.97,,,30.12,0.00,30.14,,,,,,,,,,0506,1854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-08-14 21:51,FM-15,CLR:00,10.00,,77,25.0,65,18.6,58,14.4,52,3,VRB,,29.98,1,,30.12,0.00,30.15,,,,,,,,,,0506,1854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-08-14 22:51,FM-15,CLR:00,10.00,,76,24.4,66,18.7,59,15.0,56,3,VRB,,29.97,,,30.12,0.00,30.14,,,,,,,,,,0506,1854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-08-14 23:51,FM-15,CLR:00,10.00,,77,25.0,66,18.8,59,15.0,54,7,VRB,,29.97,,,30.11,0.00,30.14,88,67,78,2.4,,,,0,13,0506,1854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-08-14 23:59,SOD,,,,,,,,,,,,,,,,,,,,88,67,78,2.4,47,55,64,0,13,0506,1854,,0.00,0.0,0,29.99,30.13,3.0,18,180,9,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-08-15 00:51,FM-15,CLR:00,10.00,,75,23.9,66,18.8,60,15.6,60,3,VRB,,29.97,8,,30.11,0.00,30.14,,,,,,,,,,0506,1854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-08-15 01:51,FM-15,CLR:00,10.00,,75,23.9,66,18.8,60,15.6,60,7,270,,29.96,,,30.11,0.00,30.13,,,,,,,,,,0506,1854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-08-15 02:51,FM-15,CLR:00,10.00,,74,23.3,66,18.9,61,16.1,64,3,250,,29.96,,,30.10,0.00,30.13,,,,,,,,,,0506,1854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-08-15 03:51,FM-15,CLR:00,10.00,,74,23.3,66,18.9,61,16.1,64,3,270,,29.96,7,,30.10,0.00,30.13,,,,,,,,,,0506,1854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-08-15 04:51,FM-15,CLR:00,10.00,,74,23.3,66,18.9,61,16.1,64,3,270,,29.97,,,30.11,0.00,30.14,,,,,,,,,,0506,1854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-08-15 05:51,FM-15,CLR:00,10.00,,74,23.3,65,18.6,60,15.6,62,3,240,,29.97,,,30.12,0.00,30.14,,,,,,,,,,0506,1854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-08-15 06:51,FM-15,CLR:00,10.00,,75,23.9,66,19.1,61,16.1,62,6,280,,29.98,1,,30.12,0.00,30.15,,,,,,,,,,0506,1854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-08-15 07:51,FM-15,CLR:00,10.00,,78,25.6,67,19.3,60,15.6,54,3,300,,29.98,,,30.13,0.00,30.15,,,,,,,,,,0506,1854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-08-15 08:51,FM-15,CLR:00,10.00,,81,27.2,68,20.2,61,16.1,51,3,VRB,,29.99,,,30.13,0.00,30.16,,,,,,,,,,0506,1854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-08-15 09:51,FM-15,CLR:00,10.00,,85,29.4,69,20.6,60,15.6,43,0,000,,29.99,3,,30.13,0.00,30.16,,,,,,,,,,0506,1854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-08-15 10:51,FM-15,CLR:00,10.00,,87,30.6,70,21.0,60,15.6,40,3,VRB,,29.98,,,30.13,0.00,30.15,,,,,,,,,,0506,1854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-08-15 11:51,FM-15,FEW:02 65,10.00,,90,32.2,71,21.8,61,16.1,38,0,000,,29.97,,,30.11,0.00,30.14,,,,,,,,,,0506,1854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-08-15 12:51,FM-15,CLR:00,10.00,,91,32.8,71,21.9,61,16.1,37,3,VRB,,29.95,8,,30.09,0.00,30.12,,,,,,,,,,0506,1854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-08-15 13:51,FM-15,FEW:02 75,10.00,,91,32.8,71,21.6,60,15.6,35,5,VRB,,29.93,,,30.08,0.00,30.10,,,,,,,,,,0506,1854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
